AgentState_t	AgentState_x0	AgentState_u0	AgentState_v0	Cost	Debug_Cost
12.1	1.97822	0	0 	 0.00509309	7.44696	
12.2	1.98424	0	0 	 0.00499528	7.39584	
12.3	1.98988	0	0 	 0.00483141	7.3163	
12.4	1.99513	0	0 	 0.0045163	7.24738	
12.5	2.00001	0	0 	 0.00418322	7.28479	
12.6	2.00449	0	0 	 0.00402704	7.27944	
12.7	2.00859	0	0 	 0.00361946	7.30719	
12.8	2.01231	0	0 	 0.00354823	7.42128	
12.9	2.01563	0	0 	 0.0035311	7.50221	
13	2.01858	0	0 	 0.00371913	7.35844	
13.1	2.02114	0	0 	 0.0040872	7.34029	
13.2	2.02334	0	0 	 0.00422451	7.28638	
13.3	2.02516	0	0 	 0.00402934	7.29134	
13.4	2.02663	0	0 	 0.00355699	7.2627	
13.5	2.02775	0	0 	 0.00337439	7.2865	
13.6	2.02853	0	0 	 0.00337378	7.327	
13.7	2.029	0	0 	 0.00318269	7.3149	
13.8	2.02916	0	0 	 0.00277605	7.31513	
13.9	2.02905	0	0 	 0.00250578	7.31224	
14	2.0287	0	0 	 0.00236175	7.16372	
14.1	2.0281	0	0 	 0.00225828	7.02577	
14.2	2.02727	0	0 	 0.00197315	7.10092	
14.3	2.02623	0	0 	 0.00180248	7.1383	
14.4	2.02499	0	0 	 0.00166986	7.1012	
14.5	2.02359	0	0 	 0.00156338	6.99516	
14.6	2.02203	0	0 	 0.00143852	7.03861	
14.7	2.02034	0	0 	 0.00131847	7.0623	
14.8	2.01861	0	0 	 0.00114016	7.05891	
14.9	2.01679	0	0 	 0.00103847	7.08126	
15	2.01489	0	0 	 0.000932856	6.81935	
15.1	2.0129	0	0 	 0.000864766	6.85103	
15.2	2.01092	0	0 	 0.000803382	6.83207	
15.3	2.00898	0	0 	 0.000748084	6.83864	
15.4	2.0071	0	0 	 0.000701778	6.86847	
15.5	2.00536	0	0 	 0.000662021	7.01879	
15.6	2.00377	0	0 	 0.000616354	7.00794	
15.7	2.00235	0	0 	 0.000571681	6.96313	
15.8	2.0011	0	0 	 0.000518018	6.99143	
15.9	2.00001	0	0 	 0.000478082	7.03279	
16	1.99908	0	0 	 0.000436845	6.82411	
16.1	1.99828	0	0 	 0.000404581	6.93333	
16.2	1.99761	0	0 	 0.000377442	6.95575	
16.3	1.99706	0	0 	 0.000352722	6.92017	
16.4	1.99662	0	0 	 0.000337639	6.91104	
16.5	1.99628	0	0 	 0.000326964	6.87367	
16.6	1.99603	0	0 	 0.000323719	6.94455	
16.7	1.99586	0	0 	 0.000317971	6.77786	
16.8	1.99577	0	0 	 0.000313487	6.71736	
16.9	1.99575	0	0 	 0.000304849	6.66909	
17	1.99579	0	0 	 0.000297825	6.4298	
17.1	1.99589	0	0 	 0.000286668	6.45731	
17.2	1.99603	0	0 	 0.00028546	6.51057	
17.3	1.99622	0	0 	 0.000274756	6.45941	
17.4	1.99643	0	0 	 0.000268082	6.48595	
17.5	1.99665	0	0 	 0.000269579	6.47783	
