AgentState_t	AgentState_x0	AgentState_u0	AgentState_v0	Cost	Debug_Cost
9.3	3.00513	0.0489622	0 	 0.000153246	0.000968269	
9.4	2.99554	0.035929	0 	 0.000102526	0.00094662	
9.5	2.99078	0.0403656	0 	 9.39773e-05	0.000922507	
9.6	2.98138	0.0353235	0 	 7.67191e-05	0.000898792	
9.7	2.95505	0.0177604	0 	 4.65745e-05	0.000866029	
9.8	2.9159	0.00396582	0 	 3.38757e-05	0.000820915	
9.9	2.87395	0	0 	 3.43281e-05	0.000768506	
10	2.8332	0	0 	 3.59373e-05	0.000706345	
10.1	2.79366	0	0 	 3.57316e-05	0.000638183	
10.2	2.7553	0	0 	 3.0128e-05	0.000587539	
10.3	2.71813	0	0 	 2.84338e-05	0.000528908	
10.4	2.68213	0	0 	 2.89906e-05	0.00045952	
10.5	2.64731	0	0 	 2.70041e-05	0.000409753	
10.6	2.61365	0	0 	 2.31076e-05	0.000345145	
10.7	2.58115	0	0 	 2.12523e-05	0.000293683	
10.8	2.54979	0	0 	 2.22769e-05	0.000246215	
10.9	2.51958	0	0 	 1.96777e-05	0.000211392	
11	2.4905	0	0 	 1.80742e-05	0.0001825	
11.1	2.46255	0	0 	 1.95407e-05	0.000153246	
11.2	2.43571	0	0 	 2.1407e-05	0.000102526	
11.3	2.40998	0	0 	 2.1682e-05	9.39773e-05	
11.4	2.38535	0	0 	 2.27996e-05	7.67191e-05	
11.5	2.3618	0	0 	 2.26081e-05	4.65745e-05	
11.6	2.33933	0	0 	 2.29737e-05	3.38757e-05	
11.7	2.31793	0	0 	 2.29407e-05	3.43281e-05	
11.8	2.29757	0	0 	 2.28192e-05	3.59373e-05	
11.9	2.27825	0	0 	 2.37155e-05	3.57316e-05	
12	2.25995	0	0 	 2.44209e-05	3.0128e-05	
12.1	2.24267	0	0 	 2.47058e-05	2.84338e-05	
12.2	2.22637	0	0 	 2.54322e-05	2.89906e-05	
12.3	2.21105	0	0 	 2.60163e-05	2.70041e-05	
12.4	2.19667	0	0 	 2.64865e-05	2.31076e-05	
12.5	2.18323	0	0 	 2.71862e-05	2.12523e-05	
12.6	2.1707	0	0 	 2.76832e-05	2.22769e-05	
12.7	2.15905	0	0 	 2.8518e-05	1.96777e-05	
12.8	2.14825	0	0 	 2.92008e-05	1.80742e-05	
12.9	2.13827	0	0 	 3.04012e-05	1.95407e-05	
13	2.12908	0	0 	 3.17391e-05	2.1407e-05	
13.1	2.12064	0	0 	 3.32558e-05	2.1682e-05	
13.2	2.1129	0	0 	 3.50241e-05	2.27996e-05	
13.3	2.10582	0	0 	 3.63997e-05	2.26081e-05	
13.4	2.09935	0	0 	 3.78867e-05	2.29737e-05	
13.5	2.09343	0	0 	 3.89113e-05	2.29407e-05	
13.6	2.08802	0	0 	 4.05094e-05	2.28192e-05	
13.7	2.08305	0	0 	 4.20006e-05	2.37155e-05	
13.8	2.07853	0.000106013	0 	 4.33534e-05	2.44209e-05	
13.9	2.07716	0.00324191	0 	 4.47016e-05	2.47058e-05	
14	2.07515	0.00277788	0 	 4.58998e-05	2.54322e-05	
14.1	2.07229	0.00190777	0 	 4.73227e-05	2.60163e-05	
14.2	2.07005	0.00250368	0 	 4.91366e-05	2.64865e-05	
14.3	2.06928	0.00414014	0 	 5.08448e-05	2.71862e-05	
14.4	2.07003	0.00605942	0 	 5.23457e-05	2.76832e-05	
14.5	2.0715	0.00728851	0 	 5.34456e-05	2.8518e-05	
14.6	2.07345	0.00827998	0 	 5.4119e-05	2.92008e-05	
14.7	2.07597	0.00935224	0 	 5.40992e-05	3.04012e-05	
14.8	2.07837	0.00970551	0 	 5.38174e-05	3.17391e-05	
14.9	2.08094	0.0102879	0 	 5.3684e-05	3.32558e-05	
15	2.08347	0.0106343	0 	 5.28686e-05	3.50241e-05	
15.1	2.08608	0.0110655	0 	 5.22669e-05	3.63997e-05	
15.2	2.08837	0.0110565	0 	 5.12713e-05	3.78867e-05	
15.3	2.09029	0.0109276	0 	 5.02471e-05	3.89113e-05	
15.4	2.09197	0.0108843	0 	 4.9164e-05	4.05094e-05	
15.5	2.09344	0.0108507	0 	 4.82368e-05	4.20006e-05	
15.6	2.09467	0.0107428	0 	 4.71783e-05	4.33534e-05	
15.7	2.09591	0.0108811	0 	 4.62946e-05	4.47016e-05	
15.8	2.09711	0.0109521	0 	 4.54101e-05	4.58998e-05	
15.9	2.09836	0.0111085	0 	 4.49454e-05	4.73227e-05	
16	2.09943	0.0110361	0 	 4.44976e-05	4.91366e-05	
16.1	2.10043	0.0110456	0 	 4.40108e-05	5.08448e-05	
16.2	2.10136	0.0110504	0 	 4.37655e-05	5.23457e-05	
16.3	2.10217	0.0110021	0 	 4.35566e-05	5.34456e-05	
16.4	2.10293	0.0110066	0 	 4.3142e-05	5.4119e-05	
16.5	2.10363	0.0109968	0 	 4.30413e-05	5.40992e-05	
16.6	2.10429	0.0109945	0 	 4.2927e-05	5.38174e-05	
16.7	2.10489	0.0109814	0 	 4.30115e-05	5.3684e-05	
16.8	2.10542	0.0109339	0 	 4.33064e-05	5.28686e-05	
16.9	2.10568	0.0106884	0 	 4.33354e-05	5.22669e-05	
17	2.10595	0.0106959	0 	 4.3095e-05	5.12713e-05	
17.1	2.10611	0.0105982	0 	 4.32529e-05	5.02471e-05	
17.2	2.10615	0.010455	0 	 4.3546e-05	4.9164e-05	
17.3	2.1061	0.0103505	0 	 4.4079e-05	4.82368e-05	
17.4	2.10602	0.0103036	0 	 4.39462e-05	4.71783e-05	
17.5	2.10587	0.0102051	0 	 4.41289e-05	4.62946e-05	
17.6	2.10566	0.0101161	0 	 4.47431e-05	4.54101e-05	
17.7	2.10544	0.0100742	0 	 4.50713e-05	4.49454e-05	
17.8	2.10527	0.010101	0 	 4.47205e-05	4.44976e-05	
17.9	2.10507	0.0100337	0 	 4.48397e-05	4.40108e-05	
18	2.1047	0.00983781	0 	 4.53529e-05	4.37655e-05	
18.1	2.10426	0.00972152	0 	 4.59402e-05	4.35566e-05	
18.2	2.10375	0.00960938	0 	 4.5903e-05	4.3142e-05	
18.3	2.10317	0.00948034	0 	 4.60719e-05	4.30413e-05	
18.4	2.1025	0.00932211	0 	 4.6011e-05	4.2927e-05	
18.5	2.10182	0.00926144	0 	 4.57648e-05	4.30115e-05	
18.6	2.1012	0.00926328	0 	 4.56011e-05	4.33064e-05	
18.7	2.1007	0.00932877	0 	 4.53036e-05	4.33354e-05	
18.8	2.10024	0.00933858	0 	 4.49226e-05	4.3095e-05	
18.9	2.09981	0.00933173	0 	 4.45067e-05	4.32529e-05	
19	2.09953	0.00946293	0 	 4.40915e-05	4.3546e-05	
19.1	2.09915	0.0093391	0 	 4.36305e-05	4.4079e-05	
19.2	2.09876	0.00930084	0 	 4.333e-05	4.39462e-05	
19.3	2.09836	0.0092657	0 	 4.30551e-05	4.41289e-05	
19.4	2.09817	0.0094658	0 	 4.27079e-05	4.47431e-05	
19.5	2.09817	0.009658	0 	 4.2625e-05	4.50713e-05	
19.6	2.09821	0.0097144	0 	 4.25945e-05	4.47205e-05	
19.7	2.09836	0.00985113	0 	 4.27402e-05	4.48397e-05	
19.8	2.09864	0.0100115	0 	 4.26144e-05	4.53529e-05	
19.9	2.09902	0.0101509	0 	 4.28674e-05	4.59402e-05	
20	2.09946	0.0102671	0 	 4.30939e-05	4.5903e-05	
20.1	2.09995	0.0103621	0 	 4.28841e-05	4.60719e-05	
20.2	2.10044	0.0104064	0 	 4.29902e-05	4.6011e-05	
20.3	2.10095	0.0104768	0 	 4.27272e-05	4.57648e-05	
20.4	2.10148	0.0105471	0 	 4.27456e-05	4.56011e-05	
20.5	2.10189	0.0104758	0 	 4.28125e-05	4.53036e-05	
20.6	2.1023	0.0105	0 	 4.26202e-05	4.49226e-05	
20.7	2.10257	0.0103908	0 	 4.26667e-05	4.45067e-05	
20.8	2.10279	0.0103596	0 	 4.23612e-05	4.40915e-05	
20.9	2.10297	0.0103312	0 	 4.21799e-05	4.36305e-05	
21	2.10307	0.0102509	0 	 4.23713e-05	4.333e-05	
21.1	2.10309	0.0101727	0 	 4.23811e-05	4.30551e-05	
21.2	2.10311	0.0101694	0 	 4.18772e-05	4.27079e-05	
21.3	2.10309	0.0101162	0 	 4.20306e-05	4.2625e-05	
21.4	2.10311	0.0101569	0 	 4.19036e-05	4.25945e-05	
21.5	2.10304	0.0100625	0 	 4.19141e-05	4.27402e-05	
21.6	2.10293	0.0100004	0 	 4.2267e-05	4.26144e-05	
21.7	2.10283	0.0100017	0 	 4.23395e-05	4.28674e-05	
21.8	2.10263	0.00988574	0 	 4.25013e-05	4.30939e-05	
21.9	2.10254	0.00997176	0 	 4.25173e-05	4.28841e-05	
22	2.10245	0.00996291	0 	 4.2707e-05	4.29902e-05	
22.1	2.10229	0.00988449	0 	 4.34521e-05	4.27272e-05	
22.2	2.10229	0.0100337	0 	 4.39564e-05	4.27456e-05	
22.3	2.10224	0.0099883	0 	 4.45569e-05	4.28125e-05	
22.4	2.10235	0.0101444	0 	 4.45046e-05	4.26202e-05	
22.5	2.10239	0.0100768	0 	 4.45509e-05	4.26667e-05	
22.6	2.10237	0.0100213	0 	 4.4813e-05	4.23612e-05	
22.7	2.10237	0.0100367	0 	 4.47746e-05	4.21799e-05	
22.8	2.10251	0.0101916	0 	 4.4727e-05	4.23713e-05	
22.9	2.10276	0.0103107	0 	 4.44543e-05	4.23811e-05	
23	2.10273	0.0100408	0 	 4.38952e-05	4.18772e-05	
23.1	2.10263	0.0099578	0 	 4.33556e-05	4.20306e-05	
23.2	2.10223	0.00962847	0 	 4.26792e-05	4.19036e-05	
23.3	2.10157	0.00932187	0 	 4.23291e-05	4.19141e-05	
23.4	2.10073	0.00907262	0 	 4.2178e-05	4.2267e-05	
23.5	2.09983	0.0089279	0 	 4.16745e-05	4.23395e-05	
23.6	2.09886	0.0087804	0 	 4.17175e-05	4.25013e-05	
23.7	2.09838	0.00920728	0 	 4.21232e-05	4.25173e-05	
23.8	2.09819	0.0094883	0 	 4.25701e-05	4.2707e-05	
23.9	2.09836	0.00985052	0 	 4.24431e-05	4.34521e-05	
24	2.09869	0.0100576	0 	 4.28867e-05	4.39564e-05	
24.1	2.09914	0.0102263	0 	 4.31202e-05	4.45569e-05	
24.2	2.09961	0.010295	0 	 4.36184e-05	4.45046e-05	
24.3	2.10015	0.0104229	0 	 4.42223e-05	4.45509e-05	
24.4	2.10067	0.0104609	0 	 4.43567e-05	4.4813e-05	
24.5	2.10119	0.0105095	0 	 4.46561e-05	4.47746e-05	
24.6	2.1017	0.0105426	0 	 4.45682e-05	4.4727e-05	
24.7	2.10216	0.010534	0 	 4.39521e-05	4.44543e-05	
24.8	2.10258	0.0105404	0 	 4.42308e-05	4.38952e-05	
24.9	2.10305	0.0106173	0 	 4.40277e-05	4.33556e-05	
25	2.10328	0.0104011	0 	 4.39718e-05	4.26792e-05	
0 	 0 	 0 	 0 	 0 	 4.23291e-05	
0 	 0 	 0 	 0 	 0 	 4.2178e-05	
0 	 0 	 0 	 0 	 0 	 4.16745e-05	
0 	 0 	 0 	 0 	 0 	 4.17175e-05	
0 	 0 	 0 	 0 	 0 	 4.21232e-05	
0 	 0 	 0 	 0 	 0 	 4.25701e-05	
0 	 0 	 0 	 0 	 0 	 4.24431e-05	
0 	 0 	 0 	 0 	 0 	 4.28867e-05	
0 	 0 	 0 	 0 	 0 	 4.31202e-05	
0 	 0 	 0 	 0 	 0 	 4.36184e-05	
0 	 0 	 0 	 0 	 0 	 4.42223e-05	
0 	 0 	 0 	 0 	 0 	 4.43567e-05	
0 	 0 	 0 	 0 	 0 	 4.46561e-05	
0 	 0 	 0 	 0 	 0 	 4.45682e-05	
0 	 0 	 0 	 0 	 0 	 4.39521e-05	
0 	 0 	 0 	 0 	 0 	 4.42308e-05	
0 	 0 	 0 	 0 	 0 	 4.40277e-05	
0 	 0 	 0 	 0 	 0 	 4.39718e-05	
