AgentState_t	AgentState_x0	AgentState_u0	AgentState_v0	Cost	Debug_Cost
0	0.5	0	0 	 0.00720697	0	
0.1	0.689621	0.2	0 	 0.00821052	1.48282e-05	
0.2	0.866706	0.2	0 	 0.00794371	7.98643e-06	
0.3	1.0375	0.2	0 	 0.00745255	1.25788e-05	
0.4	1.20341	0.2	0 	 0.00720008	0.0011717	
0.5	1.36521	0.2	0 	 0.00680431	0.00176562	
0.6	1.52343	0.2	0 	 0.00636854	0.0024319	
0.7	1.67845	0.2	0 	 0.00613242	0.00353182	
0.8	1.83057	0.2	0 	 0.00560653	0.00512859	
0.9	1.98004	0.2	0 	 0.00538913	0.00642041	
1	2.12704	0.2	0 	 0.00505936	0.007208	
1.1	2.27174	0.2	0 	 0.00451487	0.00721715	
1.2	2.41429	0.2	0 	 0.00422345	0.00809484	
1.3	2.55481	0.2	0 	 0.00376003	0.00818293	
1.4	2.6934	0.2	0 	 0.0034748	0.0083211	
1.5	2.83017	0.2	0 	 0.00318213	0.00814046	
1.6	2.9652	0.2	0 	 0.00267939	0.00737301	
1.7	3.05662	0.157741	0 	 0.00228964	0.00725028	
1.8	2.99046	0	0 	 0.00172616	0.00730764	
1.9	3.01438	0.0894474	0 	 0.00184798	0.00803398	
2	2.97579	0.0264912	0 	 0.0017245	0.00816047	
2.1	3.03917	0.128333	0 	 0.00201108	0.00824557	
2.2	2.97456	0	0 	 0.00170319	0.00818937	
2.3	3.02589	0.115542	0 	 0.00190224	0.00787056	
2.4	2.9621	0	0 	 0.00169795	0.00720697	
2.5	3.04763	0.149192	0 	 0.00208676	0.00813567	
2.6	2.98412	0	0 	 0.00160698	0.0082086	
2.7	3.02149	0.100381	0 	 0.0017583	0.00808963	
2.8	2.95898	0	0 	 0.00163241	0.00814042	
2.9	3.03619	0.139544	0 	 0.00194599	0.00739941	
3	2.97404	0	0 	 0.00157037	0.00738592	
3.1	3.01506	0.10271	0 	 0.00170754	0.00738645	
3.2	2.95935	0.00557291	0 	 0.00156636	0.0072058	
3.3	3.01974	0.121422	0 	 0.00177051	0.00825085	
3.4	2.959	0	0 	 0.00152744	0.00821513	
3.5	3.02021	0.121674	0 	 0.00173629	0.00814067	
3.6	2.97371	0.0137823	0 	 0.00145401	0.0078577	
3.7	3.03261	0.119021	0 	 0.00169898	0.00738268	
3.8	2.9728	0	0 	 0.001441	0.00738278	
3.9	3.021	0.10766	0 	 0.00160731	0.00741976	
4	2.96193	0	0 	 0.00142473	0.00792732	
4.1	3.02861	0.125548	0 	 0.00167794	0.00822638	
4.2	2.96996	0	0 	 0.00138498	0.00821439	
4.3	3.01511	0.103419	0 	 0.00152128	0.00820627	
4.4	2.96944	0.0123147	0 	 0.00134601	0.00821042	
4.5	3.01218	0.100435	0 	 0.00148813	0.00820481	
4.6	2.95697	0.00210119	0 	 0.001335	0.00820957	
4.7	3.02456	0.124748	0 	 0.00159647	0.00821217	
4.8	2.96759	0	0 	 0.00128823	0.00820723	
4.9	3.01498	0.104014	0 	 0.00144639	0.00821052	
5	2.95871	0	0 	 0.00128217	0.0078502	
5.1	3.01089	0.108173	0 	 0.00144101	0.00792363	
5.2	2.97612	0.0210901	0 	 0.00121655	0.00772353	
