AgentState_t	AgentState_x0	AgentState_u0	AgentState_v0	Cost	Debug_Cost
0	0.503828	0	0 	 0	0	
0.1	0.512315	0	0 	 0	0	
0.2	0.523008	0	0 	 0	0	
0.3	0.535393	0	0 	 0	0	
0.4	0.549178	0	0 	 0	0	
0.5	0.564171	0	0 	 0	0	
0.6	0.580232	0	0 	 0	0	
0.7	0.597254	0	0 	 0	0	
0.8	0.615152	0	0 	 0	0	
0.9	0.633855	0	0 	 0	0	
1	0.653303	0	0 	 0	0	
1.1	0.673448	0	0 	 0	0	
1.2	0.694244	0	0 	 0	0	
1.3	0.715655	0	0 	 0	0	
1.4	0.737647	0	0 	 0	0	
1.5	0.760188	0	0 	 0	0	
1.6	0.783145	0	0 	 0	0	
1.7	0.805779	0	0 	 0	0	
1.8	0.827735	0	0 	 0	0	
1.9	0.84913	0	0 	 0	0	
2	0.870507	0	0 	 0	0	
2.1	0.891755	0	0 	 0	0	
2.2	0.912187	0	0 	 0	0	
2.3	0.932514	0	0 	 0	0	
2.4	0.952716	0	0 	 0	0	
2.5	0.972324	0	0 	 0	0	
2.6	0.991745	0	0 	 0	0	
2.7	1.01091	0	0 	 0	0	
2.8	1.02987	0	0 	 0	0	
2.9	1.04852	0	0 	 0	0	
3	1.06706	0	0 	 0	0	
3.1	1.0855	0	0 	 0	0	
3.2	1.10348	0	0 	 0	0	
3.3	1.12138	0	0 	 0	0	
3.4	1.13898	0	0 	 0	0	
3.5	1.15641	0	0 	 0	0	
3.6	1.17366	0	0 	 0	0	
3.7	1.19079	0	0 	 0	0	
3.8	1.20779	0	0 	 0	0	
3.9	1.22453	0	0 	 0	0	
4	1.24105	0	0 	 0	0	
4.1	1.25752	0	0 	 0	0	
4.2	1.27388	0	0 	 0	0	
4.3	1.29018	0	0 	 0	0	
4.4	1.30638	0	0 	 0	0	
4.5	1.32224	0	0 	 0	0	
4.6	1.33799	0	0 	 0	0	
4.7	1.35348	0	0 	 0	0	
4.8	1.36905	0	0 	 0	0	
4.9	1.38455	0	0 	 0	0	
5	1.39978	0	0 	 0	0	
5.1	1.41481	0	0 	 0	0	
5.2	1.42987	0	0 	 0	0	
5.3	1.44485	0	0 	 0	0	
5.4	1.45966	0	0 	 0	0	
5.5	1.47427	0	0 	 0	0	
5.6	1.48889	0	0 	 0	0	
5.7	1.50349	0	0 	 0	0	
5.8	1.51782	0	0 	 0	0	
5.9	1.53192	0	0 	 0	0	
6	1.54613	0	0 	 0	0	
0 	 0 	 0 	 0 	 0 	 0	
0 	 0 	 0 	 0 	 0 	 0	
0 	 0 	 0 	 0 	 0 	 0	
0 	 0 	 0 	 0 	 0 	 0	
0 	 0 	 0 	 0 	 0 	 0	
0 	 0 	 0 	 0 	 0 	 0	
0 	 0 	 0 	 0 	 0 	 0	
0 	 0 	 0 	 0 	 0 	 0	
0 	 0 	 0 	 0 	 0 	 0	
0 	 0 	 0 	 0 	 0 	 0	
0 	 0 	 0 	 0 	 0 	 0	
0 	 0 	 0 	 0 	 0 	 0	
0 	 0 	 0 	 0 	 0 	 0	
0 	 0 	 0 	 0 	 0 	 0	
0 	 0 	 0 	 0 	 0 	 0	
0 	 0 	 0 	 0 	 0 	 0	
0 	 0 	 0 	 0 	 0 	 0	
0 	 0 	 0 	 0 	 0 	 0	
0 	 0 	 0 	 0 	 0 	 0	
0 	 0 	 0 	 0 	 0 	 0	
0 	 0 	 0 	 0 	 0 	 0	
0 	 0 	 0 	 0 	 0 	 0	
0 	 0 	 0 	 0 	 0 	 0	
0 	 0 	 0 	 0 	 0 	 0	
0 	 0 	 0 	 0 	 0 	 0	
0 	 0 	 0 	 0 	 0 	 0	
0 	 0 	 0 	 0 	 0 	 0	
0 	 0 	 0 	 0 	 0 	 0	
0 	 0 	 0 	 0 	 0 	 0	
0 	 0 	 0 	 0 	 0 	 0	
0 	 0 	 0 	 0 	 0 	 0	
0 	 0 	 0 	 0 	 0 	 0	
0 	 0 	 0 	 0 	 0 	 0	
0 	 0 	 0 	 0 	 0 	 0	
0 	 0 	 0 	 0 	 0 	 0	
